Close,Volume,MA_7,BollingerB1_7,BollingerB2_7,SOk,SOd_7,MACD_15_26,MACDSign_15_26,MACDDiff_15_26,pred
337.0,140590000,346.91142942857135,0.0717564936231466,0.10184105607216352,0.1275945513272341,0.31006169302227404,-0.20853463342137957,0.9330675119044833,-1.141602145325863,340.75
340.75,186070000,345.2757134285713,0.07072842557481084,0.3146779786034947,1.0,0.48254626976670556,-0.550088621921077,0.6364362851393712,-1.1865249070604482,337.399994
337.399994,170470000,342.9342827142856,0.0629567671126924,0.24366465690693503,0.1982580869565165,0.4114742240641583,-0.9923193475859762,0.3106851585943017,-1.3030045061802777,338.190002
338.190002,178590000,341.3014265714284,0.05537435831262408,0.33536867749144306,0.9568174411146946,0.5478100283267924,-1.301188098957141,-0.011689492915986937,-1.289498606041154,339.149994
339.149994,185590000,340.13571171428555,0.046288755711556856,0.437392721939208,0.4192088328037142,0.5156597294460228,-1.4904924660499432,-0.3074500875427783,-1.1830423785071649,330.380005
330.380005,148380000,337.5428554285713,0.040651879182431544,-0.022007011449921166,0.01033120688528989,0.38932759880583956,-2.0766830137774264,-0.661296672789708,-1.4153863409877183,331.609985
331.609985,179300000,336.35428285714266,0.04611438757883428,0.19412883320773414,0.7188200871540941,0.47170072089290316,-2.4697394944476514,-1.0229852371212969,-1.4467542573263545,330.26001
330.26001,207830000,335.39142714285697,0.05343680419326215,0.21368448256788267,0.8076942664819479,0.5556991072901644,-2.8340688005976062,-1.3852019498165589,-1.4488668507810474,326.079987
326.079987,172270000,333.2957109999998,0.05954434294502367,0.13641188303742233,0.10714285714285714,0.44356004475333755,-3.3158731708523987,-1.7713361940237269,-1.5445369768286719,325.799988
325.799988,198190000,331.63856728571415,0.06378734889795198,0.2240009423189313,0.6106435797834278,0.4853309285108601,-3.6897806127639114,-2.155025077771764,-1.5347555349921476,325.200012
325.200012,150770000,329.7828544285713,0.05905702304890447,0.26469275383686247,0.6177553977009758,0.518437045808389,-3.989104580861067,-2.5218409783896245,-1.4672636024714425,322.980011
322.980011,186030000,327.47285685714274,0.039713799650398424,0.15453443096488212,0.5339002010839257,0.5223028346272731,-4.307731878339155,-2.879019158379531,-1.428712719959624,329.079987
329.079987,189660000,327.2871399999999,0.037773884719632084,0.6450182423924908,1.0,0.6417271259704548,-4.215345662144728,-3.1462844591325707,-1.069061203012157,328.790009
328.790009,154580000,326.88428628571415,0.03149670323701715,0.6850975062905557,0.4904815533518203,0.6039157328157961,-4.116232138263626,-3.3402739949587823,-0.7759581433048441,330.920013
330.920013,164400000,326.9785724285713,0.033345518725375695,0.8614916013056797,0.705738140303885,0.6293713346878184,-3.889346143098294,-3.450088424586685,-0.4392577185116089,331.850006
